Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM,image,adversarial,perception,tv,w_image,w_adversarial,w_perception,w_tv
22,0.9852971953539112,0.0165142106513182,0.6865925384101583,0.6746550911101535,13.42962806176374,0.4296669587492943,0.0137150165675884,0.3281102660876601,0.4118473099831918,0.009869253550151,0.0137150165675884,0.0003281102660876,0.0024710838598991,1.9738507100302196e-10
23,0.9639988514914442,0.0168403165544665,0.442103121411148,0.4103679656982422,13.196006110571483,0.4230858075122038,0.0138064292329016,0.5938980377728666,0.4066648877675261,0.0111704603653049,0.0138064292329016,0.0005938980377728,0.0024399893266051,2.2340920730609795e-10
24,0.984836986408898,0.0153118786749555,0.5524958200122586,0.5373123071680022,12.618747364601791,0.4227559206386407,0.0125227319122991,0.4626671923926814,0.3877466119343962,0.0105191417900261,0.0125227319122991,0.0004626671923926,0.0023264796716063,2.1038283580052323e-10
25,0.9635725958430352,0.0179347841356375,0.6775668794242897,0.6465540483816347,13.00998889970523,0.4149859870473544,0.01510994158574,0.3588605247326751,0.4109969981274201,0.0110908020473089,0.01510994158574,0.0003588605247326,0.0024659819887645,2.2181604094618e-10
26,1.0067805039941968,0.0158252376618225,0.7589994734199486,0.7652662725590947,13.137206338045225,0.4259482795993487,0.0132867489427105,0.2342200249581787,0.3840447797704099,0.0107790689025797,0.0132867489427105,0.0002342200249581,0.0023042686786224,2.1558137805159407e-10
27,0.9875829611251604,0.0152420535109084,0.768453320460533,0.7576900619772536,12.416945174023628,0.4302734633286794,0.0127827411526767,0.2439637184143066,0.3692247627386406,0.0106273312214298,0.0127827411526767,0.0002439637184143,0.0022153485764318,2.1254662442859727e-10
28,0.9947725765740694,0.0148744242015614,0.7759990834478122,0.7716812945123929,13.162085970721158,0.438630166153113,0.0124710898299641,0.2292283423504426,0.3623509946747206,0.0101507512704279,0.0124710898299641,0.0002292283423504,0.0021741059680483,2.0301502540855855e-10
29,0.9947204139102158,0.0149937172267419,0.7549565585691538,0.7503652003274035,13.302268044834468,0.4338876008987427,0.0125103404291381,0.2503230322652788,0.3721756407277501,0.0112846463232935,0.0125103404291381,0.0002503230322652,0.0022330538443665,2.2569292646587191e-10
30,0.9918422153340052,0.0156508369825372,0.7703043880747326,0.7634844590182328,12.78745840542675,0.4239920911689599,0.0132392417843365,0.2378533965912624,0.362290328414879,0.0112093430920619,0.0132392417843365,0.0002378533965912,0.0021737419704892,2.2418686184123976e-10
31,0.9821757653459388,0.017987185727749298,0.6263218139534565,0.6054374044807396,13.049389829854057,0.41029613092541695,0.01523947864029538,0.39150241358363214,0.39270075755332834,0.010775030817632652,0.01523947864029538,0.0003915024135836322,0.002356204545319971,2.1550061635265302e-10
32,0.9894033694148656,0.017997500092829046,0.6363133482672089,0.629632216780933,12.014838997433108,0.3684139164785544,0.01523738953085681,0.37428327520095295,0.39763787077434026,0.011932977646663415,0.01523738953085681,0.00037428327520095295,0.002385827224646042,2.386595529332683e-10
33,0.9990048378854248,0.019744093719851318,0.45483535928512686,0.45461237371264407,12.931566533123998,0.40556955710053444,0.016561009286351465,0.5461598041638807,0.4394873991534485,0.016302062930604117,0.016561009286351465,0.0005461598041638806,0.0026369243949206905,3.2604125861208236e-10
34,0.9690020214858933,0.017940722832187492,0.3772063931422447,0.3451097486030996,12.80206623824396,0.4030424890418847,0.014844130326192178,0.6537915841856999,0.40713347131340066,0.011437730733953898,0.014844130326192178,0.0006537915841857002,0.002442800827880404,2.287546146790779e-10
35,0.992115632811589,0.015696425315233607,0.5777530492241703,0.5700829811950228,13.359352046505556,0.42477258915702504,0.012963284122113564,0.4301313238950511,0.38383500967452777,0.011337560309625384,0.012963284122113564,0.0004301313238950512,0.0023030100580471663,2.267512061925077e-10
36,0.986002720410551,0.016984352332294284,0.5465328029139125,0.5372500324723732,12.915147918739674,0.42241481443246204,0.0141802255749999,0.46746448260634693,0.38944368190433254,0.01144633519078665,0.0141802255749999,0.00046746448260634704,0.0023366620914259954,2.2892670381573302e-10
37,0.977742536150994,0.014986022204086555,0.5252850405612395,0.5045691639629762,13.412672145148205,0.43105841303865117,0.012297636528142648,0.4969724280324148,0.3652355154948448,0.010782013753827532,0.012297636528142648,0.0004969724280324148,0.0021914130929690688,2.1564027507655066e-10
38,1.0048240547749534,0.015508636470828483,0.5287072694123681,0.5321590639465484,13.215989692684168,0.43351945529381436,0.012824678413606995,0.46646866632338185,0.36958156385231966,0.010674024149034154,0.012824678413606995,0.00046646866632338193,0.0022174893831139178,2.1348048298068308e-10
39,0.9859533855571082,0.015215883874774572,0.5493332387796089,0.5349285199274472,13.537148747916586,0.4291415276626746,0.012615924562091258,0.46471336884285086,0.3558743352913738,0.011225865125211317,0.012615924562091258,0.0004647133688428509,0.0021352460117482425,2.2451730250422634e-10
40,0.9807332807512426,0.014820252410808013,0.5579667411633392,0.5417220215892318,13.202099653831759,0.4309253891309102,0.012198459542361064,0.46129996978228366,0.3600821284512382,0.01063080945640654,0.012198459542361064,0.00046129996978228364,0.0021604927707074293,2.1261618912813082e-10
41,0.9913610730005141,0.03239281998196645,0.5641750582118532,0.5472466391117419,11.100091428197246,0.27740615357955295,0.029072932185447632,0.4444638686393624,0.4792372697028355,0.010856396931024333,0.029072932185447632,0.0004444638686393623,0.002875423618217013,2.1712793862048665e-10
42,0.987616248984835,0.022673972099278104,0.12515550824812272,0.12789739175108236,12.877624369889652,0.357244286686182,0.01879713520296474,0.8872282404211623,0.49826811735902854,0.01586714792829841,0.01879713520296474,0.0008872282404211623,0.002989608704154171,3.173429585659682e-10
43,1.0007696555028507,0.0180599655010807,0.006598483070893774,0.007172847629339922,13.309944615661264,0.39794983466466266,0.014558983735035901,0.9926318671572861,0.41805829011385714,0.010667308127109091,0.014558983735035901,0.0009926318671572864,0.002508349740683143,2.1334616254218177e-10
44,0.9945055240422339,0.020109902747642638,0.015372523126975096,0.014378204769235705,12.951777892961312,0.4064755402505398,0.016531389461487384,0.9901219576745484,0.4313985616413515,0.010978319561711294,0.016531389461487384,0.0009901219576745482,0.0025883913698481094,2.1956639123422585e-10
45,0.980076944057028,0.01680512818049139,0.0895874292700935,0.07388903587119743,13.520155640971186,0.4320804091791312,0.013434256135082957,0.9303356142186406,0.4067560828740324,0.011477588680549641,0.013434256135082957,0.0009303356142186406,0.0024405364972441943,2.2955177361099286e-10
46,1.0058975907700571,0.016537226958950952,0.07814919560526808,0.08352859486450455,13.04588921108051,0.41906988620758057,0.013358740349165836,0.9159532138957313,0.3770888664236116,0.011972361091357558,0.013358740349165836,0.000915953213895731,0.0022625331985416702,2.394472218271511e-10
47,1.0030940183952672,0.015993903933176352,0.0522489851372511,0.054270891569999764,13.541492023655888,0.42994555085897446,0.012691149478824578,0.9446569912469209,0.39301621350482924,0.011025813663035483,0.012691149478824578,0.000944656991246921,0.0023580972810289752,2.205162732607097e-10
48,1.0032208025158935,0.015247468683701842,0.008679762654223577,0.011876322420249616,13.578562410045375,0.4271116939683755,0.012032499416402323,0.9880994421925711,0.3711449625480234,0.011001328478998212,0.012032499416402323,0.0009880994421925713,0.0022268697752881412,2.2002656957996426e-10
49,1.000768376820123,0.015410634767801608,0.002126238878329726,0.0030611212827146173,13.45689877249688,0.43148700644572574,0.012246352004174569,0.9971053944298284,0.3611961844845198,0.010667854178678337,0.012246352004174569,0.000997105394429828,0.0021671771069071187,2.1335708357356676e-10
50,0.9990481476285564,0.01528059744938689,0.0047193429810985545,0.006490405422876764,13.353385405289455,0.42954041063785553,0.012120370076626391,0.9962325191023338,0.360665799966499,0.011315230558167643,0.012120370076626391,0.0009962325191023341,0.002163994799798994,2.2630461116335278e-10
51,1.002616704399906,0.01495769890534937,0.00073849754317974,0.002732561925862134,12.994778777359642,0.4266915482779344,0.011812807380485891,0.9966447982028942,0.3580410803728436,0.011401282864349398,0.011812807380485891,0.000996644798202895,0.002148246482237062,2.2802565728698792e-10
52,0.9980742658548687,0.015586288488326381,0.0019291504809313155,4.491169788719792e-06,13.135268680082357,0.4214759444197019,0.012343284094808114,0.999996583853195,0.37383464290134943,0.011674247691361465,0.012343284094808114,0.0009999965838531953,0.0022430078574080968,2.334849538272294e-10
53,0.9973993111605668,0.017319631915706308,0.008585813021878554,0.005427410745939064,13.247492686537791,0.4277075106898944,0.014093454014417247,0.9940148728403879,0.37202717156256015,0.011029489356931762,0.014093454014417247,0.000994014872840388,0.002232163029375361,2.205897871386353e-10
54,1.0032556519579532,0.01512484860360919,0.0031702589138194433,0.005503735915670324,13.340590389996587,0.4318106298645337,0.011881426486432256,0.9935740855202746,0.37497464163386407,0.01096091734532693,0.011881426486432256,0.000993574085520275,0.0022498478498031846,2.1921834690653867e-10
55,1.0005240013350303,0.014591164553343361,0.0014507335938465612,0.0010739055350636056,13.552265625719254,0.43577802553772926,0.011443958538978253,0.9980252607544856,0.3581967792700772,0.010699482467859539,0.011443958538978253,0.0009980252607544862,0.0021491806756204638,2.1398964935719078e-10
56,0.9992449532693891,0.014624910373518716,0.0013710055912464292,0.0009748208583204151,12.594638730251253,0.425545879950126,0.01153115749785408,0.9993840402631617,0.34906142638690435,0.010917775064187856,0.01153115749785408,0.0009993840402631625,0.002094368558321426,2.183555012837571e-10
57,1.0058787734947394,0.01501649949903512,0.00797613417093649,0.012670102350676643,13.452188705031237,0.4290114939212799,0.011839928170341758,0.9861450812116784,0.365071024467696,0.010984369938201573,0.011839928170341758,0.0009861450812116788,0.002190426146806176,2.1968739876403148e-10
58,1.0044733208803396,0.014726872542011204,0.00012890886037387775,0.004557468196610727,13.254734576908781,0.43723103528221446,0.011544467241906407,0.9953977670242538,0.36450123045574967,0.010875429119451425,0.011544467241906407,0.0009953977670242543,0.002187007382734498,2.1750858238902845e-10
59,0.9986694226810588,0.01447721626331557,0.0025772247575176527,0.00103976745706894,13.324672393427996,0.4393571466207504,0.011388813872909664,0.998753353137875,0.348274812769534,0.011095090829466112,0.011388813872909664,0.0009987533531378755,0.0020896488766172032,2.2190181658932229e-10
60,1.0034603313427066,0.014444991737715344,0.0002369552454705253,0.003703307628870938,13.452425508136434,0.44543245807290077,0.011345456136548105,0.9963027090575565,0.350538791560415,0.011252862776615727,0.011345456136548105,0.0009963027090575572,0.00210323274936249,2.2505725553231458e-10
61,1.0014707199969695,0.01455740343816393,0.0013630937688644286,0.003624618133173639,13.396842346211383,0.44342538838585216,0.011510938202118992,0.9971661923536613,0.3415498296123239,0.011276267186289107,0.011510938202118992,0.0009971661923536617,0.002049298977673943,2.2552534372578208e-10
62,1.0006666871445689,0.014504148277328975,2.6099995952137204e-05,0.0009010879176559844,13.416448031113058,0.43693264573812485,0.011406707192831371,0.999307212544911,0.3496889552073692,0.011428955163973482,0.011406707192831371,0.0009993072125449114,0.002098133731244216,2.2857910327946957e-10
63,1.0011029860273521,0.014651767974395064,2.17135472418282e-09,0.001121176604928288,13.503492132836774,0.43156849841276806,0.011521581022893612,0.9988970092279994,0.3552149581671947,0.011165865914738593,0.011521581022893612,0.000998897009228,0.002131289749003168,2.233173182947719e-10
64,0.9999998932454124,0.014911637006707452,1.0753736610355356e-07,1.9125443927998827e-09,13.33339348671897,0.4325621885557969,0.01177984303261955,1.0,0.35529894763557474,0.010844493108750576,0.01177984303261955,0.0010000000000000007,0.002131793685813448,2.168898621750116e-10
65,0.9999737454884088,0.014345195959901335,2.625556810227278e-05,8.414353084999423e-10,13.273056827712434,0.44011519725124043,0.011244140924487393,1.0,0.3501758176592452,0.010797229692784708,0.011244140924487393,0.0010000000000000007,0.002101054905955471,2.1594459385569414e-10
66,1.0000176785597161,0.015115797297278447,8.923095216096025e-09,0.0011623102177118812,13.07287169796714,0.4240400977432728,0.011994419851113314,0.9999823190679598,0.35356582160019756,0.011230094311990547,0.011994419851113314,0.0009999823190679602,0.0021213949296011855,2.2460188623981093e-10
67,1.0,0.015121042946196017,1.5311166204423842e-13,2.62770432621575e-10,13.432839137810326,0.43917620182037354,0.01198016725184016,1.0,0.3568125751184587,0.011726064709436834,0.01198016725184016,0.0010000000000000007,0.0021408754507107526,2.345212941887367e-10
68,1.0000021588149948,0.014164383699237114,5.426034159506687e-07,2.5329746344080634e-06,13.47080880137042,0.438613669325908,0.011147650241369928,0.9999973026674185,0.3361226590118598,0.011225886587331544,0.011147650241369928,0.000999997302667419,0.0020167359540711597,2.2451773174663088e-10
69,1.0011595493525416,0.014476375436567846,1.699969159269716e-05,0.0008609173167655314,13.293990510784216,0.4370686126252015,0.011423727284319958,0.9988234458278068,0.34230409303114784,0.01134695912437949,0.011423727284319958,0.0009988234458278072,0.0020538245581868866,2.2693918248758986e-10
70,1.0000000379571867,0.01450192992255759,3.605214836165364e-08,5.6516930199833396e-08,13.573125786722962,0.4456331493953864,0.011410765090392004,0.9999999288302749,0.34852745728706247,0.010924022644758224,0.011410765090392004,0.0009999999288302754,0.0020911647437223753,2.184804528951645e-10
71,0.9999685240029103,0.014343579220979367,3.147705769063595e-05,6.869277905221366e-10,13.366343166682217,0.44540999953945476,0.011324079262454118,1.0,0.33658328696862977,0.011449692511365782,0.011324079262454118,0.0010000000000000007,0.002019499721811779,2.2899385022731568e-10
72,0.9999805303355355,0.01439466645283189,1.968467853922989e-05,1.1031568874667022e-07,13.385559831205622,0.44503818328181904,0.011353559903244473,0.9999997864908247,0.3401844323571049,0.011618637540076502,0.011353559903244473,0.0009999997864908253,0.002041106594142629,2.3237275080153007e-10
73,1.000002960364024,0.014350792087280928,1.0419259672808498e-08,1.4154219606023978e-06,13.335101016236578,0.4431959663828214,0.011338517542428045,0.9999970322224632,0.3353795557472836,0.011021855477225128,0.011338517542428045,0.0009999970322224637,0.002012277334483702,2.2043710954450254e-10
74,0.9999982088952515,0.013879983695177593,1.9284218048446455e-06,5.417641190710431e-08,12.922241702193208,0.43954983974496525,0.010933854325271365,0.9999998576605498,0.3243549099905574,0.011453910095997118,0.010933854325271365,0.0009999998576605503,0.0019461294599433443,2.290782019199423e-10
75,1.0000000047446482,0.014297072215015022,1.4927514922288624e-12,1.119734046140418e-07,13.505812203968912,0.44103094066182774,0.01129845817068323,0.9999999928830275,0.33310230810250807,0.011494650287711206,0.01129845817068323,0.000999999992883028,0.0019986138486150482,2.2989300575422415e-10
76,0.9999993737064191,0.014305643417608382,6.467723826612809e-07,7.470106693802118e-08,13.394603199251112,0.44409097110231716,0.011299826315979459,0.9999999786490825,0.33430282660384675,0.011634289625272229,0.011299826315979459,0.000999999978649083,0.002005816959623081,2.3268579250544455e-10
77,1.0000006073149876,0.014249707539728032,1.2835118434956212e-09,2.504262744494077e-06,13.238902523181224,0.44536467517415684,0.011250828128697267,0.9999993950573366,0.33314664061389754,0.011552417752754628,0.011250828128697267,0.0009999993950573372,0.001998879843683385,2.310483550550926e-10
78,0.9999997603952588,0.014754302021282823,2.4232769996682997e-07,1.8260767122974309e-09,13.14273212047346,0.43668006857236225,0.011766620647551409,0.9999999976276759,0.3312802095318315,0.011910268212135752,0.011766620647551409,0.0009999999976276765,0.001987681257190989,2.3820536424271504e-10
79,1.0000001921582578,0.01443502098896462,5.037944732048666e-08,1.8395801175613365e-06,13.421818274768963,0.44417961065967876,0.011435431117812792,0.9999997532782863,0.33326500031485484,0.011469398699330157,0.011435431117812792,0.0009999997532782869,0.0019995900018891294,2.2938797398660314e-10
80,1.0000087681101328,0.013890775865805683,5.541119637560154e-07,9.847098364468242e-07,13.321798989269363,0.44566765800118446,0.010979172338115338,0.9999906791383354,0.3186021044627944,0.011292247324069934,0.010979172338115338,0.000999990679138336,0.0019116126267767666,2.258449464813987e-10
81,0.9999950442148086,0.013887860423037366,5.042222398122205e-06,4.364330373311144e-09,13.512833978502353,0.44516383732358616,0.010926808652222453,0.9999999122240057,0.32684194448575454,0.010610365540493483,0.010926808652222453,0.0009999999122240063,0.0019610516669145268,2.1220731080986968e-10
82,1.000606669715388,0.014070166564495558,3.006174485758246e-08,1.8864384436058406e-07,13.368971805327032,0.44741933171947795,0.011070384671772593,0.999393301816722,0.33339808340096355,0.012105507859543188,0.011070384671772593,0.0009993933018167226,0.002000388500405781,2.421101571908638e-10
83,1.0,0.014164597023074604,7.422401671738027e-10,6.591313764089933e-10,13.587843324762645,0.444499413172404,0.011207720028486714,1.0,0.32614614343761805,0.011685290165356736,0.011207720028486714,0.0010000000000000007,0.0019568768606257085,2.337058033071347e-10
84,1.0,0.013845726690111469,3.453882279653214e-14,7.202763176810501e-13,13.67953437002759,0.44681211685140926,0.01093078942144688,1.0,0.3191561480956291,0.011477434738951535,0.01093078942144688,0.0010000000000000007,0.0019149368885737746,2.295486947790307e-10
85,1.0000000094892967,0.014202803799613792,3.957270381108237e-09,1.4130792418771667e-08,13.311315150673984,0.44675449778636295,0.011264804523642086,0.999999985766055,0.3229998488034775,0.011446985397580548,0.011264804523642086,0.0009999999857660557,0.0019379990928208653,2.28939707951611e-10
86,1.0,0.014664670267137723,7.084555584344615e-10,3.439025807003535e-11,13.258919740609743,0.44613241280118626,0.0116949493612223,1.0,0.32828679873575617,0.011963543584060609,0.0116949493612223,0.0010000000000000007,0.0019697207924145367,2.392708716812122e-10
87,1.0,0.013898599225638518,4.4791139516811494e-12,1.094632098910644e-10,13.372507333831646,0.44274841124812764,0.010963477490849756,1.0,0.3225202578217236,0.011476975823961087,0.010963477490849756,0.0010000000000000007,0.0019351215469303414,2.295395164792217e-10
88,1.0,0.01415473611941978,2.5950475447771856e-14,4.274423716385537e-13,13.546815363015002,0.4408145012954871,0.011204527959746509,1.0,0.32503465544525073,0.01152018670789638,0.011204527959746509,0.0010000000000000007,0.001950207932671504,2.3040373415792765e-10
89,0.999999985766055,0.014064031963547071,1.4029453666074144e-08,2.1931836940510963e-11,13.520432591897816,0.44816403090953827,0.011093283984902783,1.0,0.3284579681519845,0.011949990537777469,0.011093283984902783,0.0010000000000000007,0.001970747808911907,2.3899981075554944e-10
90,1.0,0.01385816914117455,4.512524004632105e-14,5.966870852111018e-10,13.375039328187267,0.44633719076712924,0.010933122268660151,1.0,0.3208411214363516,0.011758906924309422,0.010933122268660151,0.0010000000000000007,0.0019250467286181093,2.351781384861885e-10
91,1.0,0.014179778706968127,2.905240719305415e-14,1.9756699040972245e-09,13.524262058141336,0.4459111864368121,0.011214984784746052,0.9999999976276759,0.32746562421025327,0.012147726426225396,0.011214984784746052,0.0009999999976276765,0.0019647937452615194,2.4295452852450794e-10
92,1.0,0.014136609116300422,4.354538466299019e-10,1.210739700394361e-10,13.240445317037196,0.443310659378767,0.011208258045661211,1.0,0.3213918323244028,0.011748185246923374,0.011208258045661211,0.0010000000000000007,0.001928350993946417,2.349637049384675e-10
93,1.0,0.0140934470966829,5.033657352573223e-12,8.390991838121794e-10,13.455496045306788,0.448958620429039,0.011196496836210958,1.0,0.31615835161351447,0.01199338764916012,0.011196496836210958,0.0010000000000000007,0.0018969501096810868,2.3986775298320235e-10
94,1.0000000948929668,0.014170558715415239,9.76012228314285e-11,3.294947935486625e-08,13.441730314366083,0.4508340520163377,0.011253233294730164,0.9999999027347091,0.319554207188573,0.011405089369683123,0.011253233294730164,0.0009999999027347096,0.0019173252431314385,2.281017873936624e-10
95,1.0,0.013975729739562195,3.4812229527296125e-11,1.3096896079795607e-10,13.521401781082357,0.4472077464063962,0.011133839978618705,1.0,0.3069815898119514,0.011901033273087213,0.011133839978618705,0.0010000000000000007,0.001841889538871708,2.3802066546174425e-10
96,1.0,0.014181325962739204,9.711633863095914e-13,1.490222492118428e-11,13.237817485554668,0.44706884026527405,0.011260759242953946,1.0,0.32009441401827987,0.011691583644839661,0.011260759242953946,0.0010000000000000007,0.001920566484109679,2.338316728967933e-10
97,0.9999998695221707,0.013775747510331187,1.3120481665628196e-07,4.410496660640727e-12,13.306968609795039,0.4451563333471616,0.010892893915152668,1.0,0.3138089019860794,0.011900282413953573,0.010892893915152668,0.0010000000000000007,0.0018828534119164763,2.3800564827907146e-10
98,1.0,0.014068720037516077,4.948312040171935e-12,7.154698296573834e-11,13.46625476116506,0.4421059849361579,0.011197943407208172,1.0,0.31179609005130937,0.011599112468868938,0.011197943407208172,0.0010000000000000007,0.0018707765403078562,2.3198224937737875e-10
99,1.0,0.014078852271114415,1.2643220795503e-10,2.8574236906498667e-10,13.00798451267803,0.430235596994559,0.011142523727606778,1.0,0.3227214042227067,0.011717737212184057,0.011142523727606778,0.0010000000000000007,0.0019363284253362402,2.343547442436811e-10
100,1.0,0.02046486586146983,1.1848094575435583e-11,6.635643928693516e-12,12.008302092775864,0.3553381785750389,0.017030565128360518,1.0,0.40571679419545986,0.009849358053498007,0.017030565128360518,0.0010000000000000007,0.0024343007651727593,1.9698716106996016e-10
